STATE_UT,DISTRICT,MURDER,ATTEMPT_TO_MURDER,CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,RAPE,CUSTODIAL_RAPE,OTHER_RAPE,KIDNAPPING___ABDUCTION,KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS,KIDNAPPING_AND_ABDUCTION_OF_OTHERS,DACOITY,PREPARATION_AND_ASSEMBLY_FOR_DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,OTHER_THEFT,RIOTS,CRIMINAL_BREACH_OF_TRUST,CHEATING,COUNTERFIETING,ARSON,HURT_GREVIOUS_HURT,DOWRY_DEATHS,ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,INSULT_TO_MODESTY_OF_WOMEN,CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES,CAUSING_DEATH_BY_NEGLIGENCE,OTHER_IPC_CRIMES,TOTAL_IPC_CRIMES
35,1,2329,1262,1004,1883,0,1883,3311,2390,921,248,1629,739,387,21986,5951,16035,5484,1290,2168,129,140,1879,683,1919,47,17446,8,180,56644,122795
35,2,2114,201,536,2221,0,2221,2209,2120,89,194,1442,392,556,18426,3731,14695,8893,169,1389,41,129,1864,642,1438,19,18672,3,401,58961,120912
1,3,15,19,1,3,0,3,12,9,3,5,0,9,90,112,8,104,17,7,23,1,11,99,1,21,2,18,0,4,337,807
2,4,1186,869,151,672,0,672,754,570,184,72,0,237,2519,3964,755,3209,1016,254,1932,33,395,16392,188,1785,1242,4126,0,3593,20579,61959
33,5,1609,1816,449,493,0,493,2541,1936,605,201,18,1220,3063,20725,14313,6412,3279,1672,3323,260,121,5381,832,1278,955,4003,0,4605,20143,77987
12,6,1204,778,101,506,0,506,2301,1669,632,471,33,5292,9392,57655,30159,27496,2434,2878,3173,146,79,16439,83,820,225,11670,0,2084,100241,218005
12,7,414,191,21,85,0,85,466,430,36,137,5,349,1318,3592,1089,2503,687,621,164,48,186,4117,12,253,1,1217,0,3543,20272,37699
21,8,1210,815,28,653,0,653,514,354,160,477,119,1543,5248,14405,4476,9929,4742,489,2023,82,505,8397,91,1278,28,5571,0,6858,16686,71762
12,9,78,13,0,29,0,29,6,5,1,5,0,9,51,104,22,82,51,23,18,8,18,259,1,29,1,71,0,225,1238,2237
24,10,141,127,35,345,0,345,38,1,37,8,0,52,2316,5201,321,4880,16,144,453,74,109,445,0,362,2,36,0,180,2602,12686
29,11,538,642,60,516,0,516,1256,1112,144,29,17,371,3507,8954,4143,4811,589,273,7106,44,190,4138,173,1023,8,5489,0,4889,37919,77731
21,12,588,576,21,299,0,299,312,281,31,113,14,658,3351,10762,1506,9256,1513,245,1023,107,421,9586,74,1109,357,1768,0,1514,14930,49341
18,13,250,337,50,300,0,300,185,132,53,67,2,396,2405,3049,1212,1837,5146,261,2459,29,255,15835,16,2186,226,2680,0,17,58637,94788
33,14,2032,2270,358,636,0,636,2134,1667,467,176,69,1201,1875,10393,4950,5443,2823,1197,2768,50,393,3756,639,994,361,2754,0,3103,13804,53786
20,15,319,208,2,145,0,145,63,61,2,6,1,44,191,356,146,210,85,6,20,0,59,1402,3,136,2,28,0,362,3011,6449
33,16,1652,1479,433,430,0,430,1425,1163,262,83,12,677,2861,9178,4993,4185,1847,1078,2385,154,189,5073,725,665,470,2316,0,3812,20104,57048
34,17,146,87,19,49,0,49,39,38,1,14,0,99,216,425,24,401,95,37,132,9,31,351,70,57,20,83,0,156,649,2784
29,18,1019,975,38,899,0,899,1598,1151,447,17,94,503,2563,17664,10147,7517,957,339,7895,42,348,27728,482,1479,2,4781,0,4610,27345,101378
13,19,350,219,33,237,0,237,310,252,58,38,58,177,2959,4373,2270,2103,24,397,1030,17,84,2518,109,235,188,1806,0,30,11279,26471
13,20,13,15,1,11,0,11,28,19,9,1,2,6,118,209,102,107,0,4,45,0,3,66,7,12,4,73,0,2,462,1082
33,22,430,403,138,167,0,167,533,486,47,19,2,216,508,1343,378,965,381,270,610,12,56,1911,151,173,111,919,0,599,3316,12268
21,23,292,326,20,236,0,236,225,192,33,49,44,505,2850,9697,1971,7726,966,240,640,55,158,4873,36,488,233,909,0,838,9146,32826
21,24,774,411,33,642,0,642,278,258,20,104,17,362,3294,10746,776,9970,1242,174,486,19,715,10291,63,1565,394,1501,0,1996,12649,47756
12,25,295,132,16,96,0,96,585,555,30,25,1,183,1305,2112,662,1450,519,374,150,111,116,3518,9,272,30,1514,0,1269,15119,27751
28,26,470,442,50,135,0,135,349,277,72,16,92,113,1090,2525,1222,1303,0,211,2049,61,33,1906,53,129,23,641,0,987,4503,15878
28,27,180,188,10,68,0,68,146,110,36,5,23,20,275,479,103,376,0,31,520,22,25,741,21,45,8,172,0,480,1108,4567
12,28,341,150,21,117,0,117,501,449,52,101,3,163,1611,4856,2031,2825,547,810,352,73,200,4669,1,300,29,2022,0,2576,21930,41373
2,29,1922,1248,51,266,0,266,839,554,285,137,1,244,2536,6079,1736,4343,1293,240,1445,114,444,17682,174,2026,622,1645,0,5058,15861,59927
15,30,407,491,21,155,0,155,941,867,74,26,0,166,1544,1430,336,1094,1321,111,358,29,302,262,0,948,417,18,0,289,7228,16464
1,31,118,41,18,92,0,92,73,61,12,4,0,63,708,918,77,841,115,57,196,9,80,910,3,168,37,97,0,32,3638,7377
26,32,598,639,11,483,0,483,337,303,34,162,16,619,1379,3750,715,3035,1433,96,451,2,215,549,164,2049,75,686,0,2084,12902,28700
3,33,3,1,0,1,0,1,1,1,0,0,0,0,11,12,0,12,1,1,1,0,0,19,0,0,0,2,0,12,20,85
20,34,281,98,5,390,0,390,59,49,10,16,5,131,911,990,263,727,145,41,151,7,61,2147,66,657,37,350,0,231,7087,13866
5,35,705,612,92,613,0,613,901,499,402,393,21,552,604,2384,343,2041,3304,438,500,7,291,1843,176,151,7,480,3,484,13854,28415
31,36,138,156,4,74,0,74,136,109,27,4,0,37,192,517,211,306,242,5,65,0,44,1544,9,241,12,53,0,531,6215,10219
5,37,333,418,36,31,0,31,148,68,80,59,1,97,188,648,30,618,509,66,118,4,87,1257,157,64,0,99,0,303,3050,7673
35,38,395,94,100,179,0,179,282,189,93,46,515,173,98,3153,1204,1949,705,94,364,9,23,843,112,206,15,2563,0,1094,8614,19677
20,39,288,261,47,466,0,466,65,55,10,12,12,123,1007,1334,354,980,309,51,116,4,106,8174,86,1091,76,339,0,573,8392,22932
33,40,484,402,125,118,0,118,584,408,176,50,1,211,292,1044,452,592,279,175,332,10,69,1526,262,187,91,342,0,1490,4032,12106
5,41,974,827,27,230,0,230,511,396,115,301,3,384,1177,2984,253,2731,3093,232,743,11,181,7309,369,119,2,621,0,1159,10687,31944
21,42,418,509,10,224,0,224,302,225,77,156,66,998,3181,9008,3596,5412,1778,246,1705,27,148,4891,66,544,236,1541,0,1686,8632,36372
21,43,640,342,21,191,0,191,138,88,50,178,65,455,1973,4738,1053,3685,2555,134,542,13,436,8854,328,690,148,2931,0,2878,7231,35481
15,44,154,39,1,52,0,52,187,179,8,4,0,55,293,374,56,318,262,17,74,12,17,10,0,243,40,5,0,134,2713,4686
33,45,967,730,322,185,0,185,698,576,122,45,7,701,982,2082,804,1278,1110,390,861,52,22,3354,324,251,227,1016,0,1135,6694,22155
33,46,1742,1906,462,310,0,310,1007,705,302,92,6,440,686,2345,472,1873,329,317,637,15,173,3487,498,495,243,542,0,658,11356,27746
14,47,32,16,0,27,0,27,39,30,9,1,0,4,139,181,100,81,102,62,34,0,6,583,1,25,1,38,0,199,423,1913
5,48,448,519,68,225,1,224,719,323,396,47,4,124,362,1550,41,1509,1299,216,424,20,143,3376,80,148,0,169,0,292,6487,16720
17,49,537,387,30,86,0,86,219,126,93,55,31,137,983,1561,593,968,2162,95,487,25,104,3398,37,604,11,712,2,0,13059,24722
34,50,75,24,4,46,0,46,26,18,8,0,0,40,64,124,4,120,16,10,33,0,9,89,35,31,10,31,0,51,334,1052
33,51,949,946,118,173,0,173,530,421,109,59,8,454,420,2009,798,1211,598,248,588,18,22,1111,188,185,188,784,0,943,4367,14906
33,52,573,469,265,300,0,300,765,700,65,78,79,235,797,1763,528,1235,555,391,975,35,127,1965,332,284,459,447,0,913,7078,18885
20,54,675,309,41,807,0,807,98,78,20,16,15,173,1687,1943,414,1529,442,85,166,7,163,4770,76,1548,160,617,0,938,17474,32210
26,55,459,405,18,661,0,661,724,643,81,149,28,510,2127,3322,755,2567,640,252,684,28,277,9038,449,1600,259,1666,0,12,12476,35784
33,56,436,582,228,99,0,99,350,299,51,34,9,149,773,1549,608,941,744,190,482,25,41,1926,216,158,155,339,0,821,3784,13090
7,57,15,2,2,22,0,22,7,6,1,2,0,6,70,75,25,50,14,1,27,1,4,24,4,50,1,9,0,93,688,1117
7,58,24,18,2,45,0,45,18,18,0,3,0,26,182,181,57,124,39,6,18,0,20,858,0,98,10,37,0,131,655,2371
7,59,397,210,21,489,0,489,58,27,31,135,9,151,478,372,20,352,269,12,64,2,63,1197,16,475,91,176,0,369,2837,7891
33,59,228,159,90,106,0,106,260,243,17,22,2,45,271,562,179,383,146,135,378,13,27,722,87,133,101,182,0,321,1493,5483
33,60,606,341,204,252,0,252,348,257,91,17,3,150,669,1220,284,936,443,295,562,9,131,1158,282,500,107,391,0,515,6591,14794
15,61,32,32,4,16,0,16,249,237,12,0,0,14,169,280,19,261,387,3,29,1,34,5,0,348,37,3,0,0,963,2606
17,62,2831,4067,54,642,1,641,3014,947,2067,529,2219,6740,19968,105434,52116,53318,4665,2211,26401,772,48,37973,552,2630,407,3832,0,1182,124176,350347
17,63,1579,894,33,266,0,266,430,175,255,264,6,739,4268,9055,2956,6099,4589,261,1256,15,260,10804,284,1041,2,1149,0,0,40266,77461
5,64,890,365,66,447,0,447,514,354,160,317,16,309,778,1371,112,1259,2241,174,245,9,172,2493,235,52,2,253,0,373,8025,19347
35,65,665,353,95,469,0,469,351,322,29,140,179,285,118,2822,285,2537,1410,152,337,22,108,2199,262,584,9,1858,0,1636,5794,19848
29,66,403,223,12,586,0,586,699,647,52,15,23,147,880,1358,428,930,1701,71,912,9,349,11890,75,866,20,1477,0,1224,9233,32173
33,67,753,681,202,317,0,317,898,831,67,65,8,308,993,2487,575,1912,366,807,545,13,59,2993,346,394,313,1142,0,1807,9715,25212
26,68,383,700,33,285,0,285,166,144,22,95,6,401,898,1962,477,1485,1118,88,303,13,208,607,101,932,106,938,0,1396,6865,17604
15,69,694,868,25,195,0,195,1027,920,107,13,0,93,1514,1808,237,1571,1522,78,203,41,273,143,1,1403,284,20,0,22,7456,17683
29,70,403,952,25,641,0,641,810,791,19,8,18,142,1368,3655,963,2692,390,199,2076,10,224,4302,76,1864,33,2610,0,1111,18468,39385
33,71,2070,2267,391,673,0,673,1754,1458,296,191,7,831,1662,7023,2694,4329,1290,1108,2518,81,66,4640,595,1075,667,2570,3,2630,19471,53583
29,72,256,307,16,244,0,244,329,277,52,1,0,70,1197,2655,994,1661,212,106,2252,17,250,7119,169,914,0,1390,0,1688,14585,33777
28,73,183,267,42,141,0,141,95,60,35,2,20,25,453,723,231,492,2,101,726,11,14,1091,28,98,0,205,0,775,2374,7376
4,74,567,156,10,910,0,910,1366,1230,136,264,16,299,1665,2355,225,2130,2619,465,438,39,190,2071,115,467,4,2424,0,1407,10333,28180
20,75,486,292,25,467,0,467,64,58,6,14,21,144,1044,2285,625,1660,365,42,107,5,99,3944,40,970,101,203,0,1430,12891,25039
4,76,273,78,1,123,0,123,256,197,59,17,2,50,132,290,25,265,38,33,64,2,46,513,18,83,0,114,0,137,999,3269
33,77,373,306,159,120,0,120,301,285,16,18,10,156,467,1220,435,785,420,257,581,28,48,1542,185,123,316,357,0,986,4927,12900
28,78,287,333,43,218,0,218,189,147,42,15,22,20,628,1122,370,752,0,89,1162,11,28,1904,57,111,0,396,0,700,2808,10143
35,79,15,35,4,13,0,13,53,0,53,3,53,17,10,847,216,631,32,15,186,3,0,0,9,58,8,320,0,0,1765,3446
21,80,832,643,33,322,0,322,419,259,160,391,60,914,3577,7119,1699,5420,4587,309,925,16,563,11603,112,995,129,3542,0,2933,9117,49141
5,81,1409,1659,43,228,0,228,1109,482,627,171,8,775,833,3711,502,3209,2773,551,733,12,183,5020,387,139,2,540,2,2199,15538,38025
17,82,1402,1022,22,280,0,280,513,330,183,138,27,654,2948,5130,2327,2803,4830,242,2430,63,268,11119,107,1576,41,2342,0,382,38161,73697
17,83,646,537,7,150,0,150,233,173,60,52,20,303,1811,3519,1480,2039,2680,127,720,32,131,6220,99,729,2,803,1,158,22873,41853
26,85,244,716,15,153,0,153,171,119,52,92,75,601,1036,2058,876,1182,458,115,525,3,122,1926,70,1136,71,412,0,819,4611,15429
5,86,906,828,76,477,0,477,1235,597,638,161,20,366,993,3835,470,3365,4148,770,943,51,210,14334,324,212,33,714,8,938,10813,42395
20,87,736,441,15,1524,1,1523,253,228,25,11,5,209,1856,2504,654,1850,144,15,269,5,187,4851,185,1865,147,738,0,1367,19873,37200
5,88,651,458,56,143,1,142,488,232,256,194,9,283,777,2239,326,1913,1825,261,389,6,246,2591,252,74,0,246,2,642,7456,19288
26,89,366,383,18,459,0,459,402,376,26,53,4,214,784,1297,269,1028,471,112,492,10,196,301,233,866,148,1056,0,804,13487,22156
5,90,1189,979,86,465,0,465,1122,753,369,158,34,560,1610,5256,1236,4020,2687,480,923,26,241,4047,220,197,12,849,0,1080,16215,38436
21,91,343,147,34,338,0,338,146,121,25,28,8,198,2315,5526,672,4854,774,154,437,46,420,4368,36,629,320,786,0,1586,9711,28350
29,92,983,1001,27,751,0,751,1646,1213,433,61,83,377,1002,11888,5348,6540,506,311,5860,26,407,8099,331,618,1,4103,0,2549,50404,91034
12,93,450,155,4,118,0,118,302,259,43,138,0,210,1570,4199,1628,2571,543,830,253,76,264,3672,0,214,24,655,0,3033,17654,34364
28,94,541,601,146,302,0,302,384,276,108,11,40,60,1983,2877,1497,1380,1,216,2025,20,65,2860,51,264,20,509,0,256,6259,19491
12,95,628,371,12,150,0,150,985,867,118,159,5,786,3240,8643,3108,5535,1746,905,1043,213,346,2624,23,651,438,2231,0,42,40473,65714
29,96,398,532,41,554,0,554,1506,1261,245,13,9,513,3119,8828,4001,4827,1192,218,4844,19,251,1982,108,1176,17,4770,0,3095,31450,64635
33,97,149,186,37,57,0,57,207,196,11,26,4,91,156,475,188,287,135,68,79,1,2,152,56,73,0,125,0,179,1393,3651
20,98,835,1161,47,388,0,388,291,174,117,51,78,771,1991,2922,944,1978,966,96,338,8,184,10526,403,870,49,627,0,1543,18744,42889
13,99,647,356,45,309,0,309,476,334,142,76,53,310,2495,5008,2981,2027,1640,267,996,12,199,3138,269,340,130,1088,0,70,12055,29979
5,100,1422,1286,25,201,0,201,651,406,245,304,23,551,1183,3838,720,3118,2316,443,852,5,370,7519,477,208,7,1165,1,1485,16174,40506
20,101,821,1099,31,1272,0,1272,610,496,114,48,44,1839,11236,25093,13436,11657,1189,262,1873,62,208,13023,278,2448,623,1967,3,3299,102247,169575
20,102,54,42,5,20,0,20,17,9,8,12,6,239,124,12301,197,12104,53,15,67,10,7,70,16,137,34,11,0,22,3245,16507
17,103,472,602,31,105,0,105,253,172,81,59,15,299,1802,2313,606,1707,1934,121,476,14,209,11718,86,712,23,832,0,55,23267,45398
4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,16
17,105,736,638,19,155,0,155,338,225,113,60,42,262,1518,1739,671,1068,3567,104,699,15,193,7409,36,883,0,1392,10,0,18172,37987
33,106,1078,737,212,365,0,365,955,801,154,58,5,426,653,2934,876,2058,613,436,1683,36,57,3313,297,442,664,2144,0,1983,7214,26305
29,107,478,982,32,466,0,466,395,346,49,8,2,103,1601,4328,1329,2999,129,186,4237,14,185,6008,183,691,0,3447,0,2275,19958,45708
7,108,1115,586,72,773,0,773,326,280,46,46,10,626,6278,8520,2653,5867,1965,129,647,73,311,13846,210,2037,125,1299,0,2366,23680,65040
14,108,94,89,11,121,0,121,93,71,22,7,0,25,533,694,205,489,586,101,206,6,187,653,4,341,44,319,0,431,8692,13237
35,109,908,471,316,620,0,620,532,422,110,82,387,309,173,3675,830,2845,2691,140,392,35,181,2768,176,626,2,2629,0,2131,6978,26222
22,110,230,400,5,40,0,40,143,86,57,4,80,3,69,297,80,217,84,23,90,3,89,460,0,109,0,21,0,4,1458,3612
